call_tx_hash,call_block_number,gas_price,tokens,clearingPrices,trades
0xf9a20fe9204a778cd095b24cfc49077b03e199cac3573724a29dbdb1a60f2ce3,20834863,17906589032,[0x808507121b80c02388fad14726482e061b8da827 0x8ed97a637a790be1feff5e888d43629dc05408f6 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x8ed97a637a790be1feff5e888d43629dc05408f6 0x808507121b80c02388fad14726482e061b8da827 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee],[163341886 851739 36893488147419103232 12640770 96912679940 96912679940 227235946122040964046234 2000000000000000000 3490792364 791078898555057259912 9437411592998327 99163512552240072991],"[{""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0xa39f12bd2c775228a2dad09603d6f615c0c30076"",""sellAmount"":2000000000000000000,""buyAmount"":222723876449269425616057,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":2000000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""} {""sellTokenIndex"":8,""buyTokenIndex"":9,""receiver"":""0xc65236e35c1e0dc9e2044f6f38c9c3497e95ffa2"",""sellAmount"":791078898555057259912,""buyAmount"":3470427587,""validTo"":1727356323,""appData"":""0x4b8fc7d60cce8743945220acc73f39003a772e828bd1b4c112399fafea5c71d8"",""feeAmount"":0,""flags"":0,""executedAmount"":791078898555057259912,""signature"":""0xaf6766627d3cf7b14c6d5321168f53b7e21271eea158af604312840f676296d5191f5f82cd42ec274d15af6aaa656cc4b0685616a17f6051a606e975bb74cc641c""} {""sellTokenIndex"":10,""buyTokenIndex"":11,""receiver"":""0x71df067d1d2df5291278b7c660fd37d9b6272b4c"",""sellAmount"":99163512552240072991,""buyAmount"":8026259903882501,""validTo"":1727356291,""appData"":""0x36bb207f982db2168f95dda850a6a51c347c2be431ef9b45c776d3656b811594"",""feeAmount"":0,""flags"":0,""executedAmount"":99163512552240072991,""signature"":""0x32aa5235616f566e4ef60c34052cc2c940d1ca42a94dfe17111318224abe277e2bd7d30f54e8c392da81695d5d7c49afc12b86c7ad1504a7158febd0485273ac1b""}]"
0x6f6a4e431dcd3ba9304006727ce345d2c39584d8c6f4f0598ceb805d1612e4e6,20834859,18670628285,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2],[57013846174724288870 149979099307 57013846174724288870 150000187278],"[{""sellTokenIndex"":2,""buyTokenIndex"":3,""receiver"":""0xec1b9aeb51e30c3e1ed9625f19d9880b9c1e5cfa"",""sellAmount"":150000187278,""buyAmount"":56784709954110228345,""validTo"":1727356301,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":150000187278,""signature"":""0x598c0db64e617d256b5dc4c697dc8ea4026dca34cd7d927574b8139d8b6ca1c64af219a2ce0d15b32edd4420cb0a5176833b1f8884c14faede29b9e75867efee1b""}]"
0x674d6b2f6c82cfc4f46a3aa2532fa812574a87da27f0a8da4e3d9cbd87724646,20834852,17914512403,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[1000000000000000000000000000000000000 2628487834480661839187279872 572249164800 217750000000000000000],"[{""sellTokenIndex"":2,""buyTokenIndex"":3,""receiver"":""0xc65236e35c1e0dc9e2044f6f38c9c3497e95ffa2"",""sellAmount"":217750000000000000000,""buyAmount"":560713097149,""validTo"":4294967295,""appData"":""0x9be4c2cfb1482d51804fd6b9de5d4266eaaceeb7f1d4ac610bdb4359a594ba95"",""feeAmount"":0,""flags"":64,""executedAmount"":217750000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""}]"
0x9e078ee94a54733f7c8282dbd6a31c7708054150311d936b0fd02ceeea94ad1b,20834847,17507050669,[0x6985884c4392d348587b19cb9eaaf157f13271cd 0x6b3595068778dd592e39a122f4f5a5cf09c90fe2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0x6985884c4392d348587b19cb9eaaf157f13271cd 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x6b3595068778dd592e39a122f4f5a5cf09c90fe2 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee],[19711327163315840 2930816881157150 4025979994520531985984651264 10593960000000000000 10593960000000000000 16566965888858927 10593960000000000000 32466735 15000000000000000 15042059166027019 65341498847068405784],"[{""sellTokenIndex"":5,""buyTokenIndex"":6,""receiver"":""0xeeee451963d5a81c9d94776c9519abb6b6342ad5"",""sellAmount"":10593960000000000000,""buyAmount"":16351875927995441,""validTo"":1727355970,""appData"":""0x3bc560b1d2bd7566a945bd96f2781765babc125c185a0588e94322a7216965e7"",""feeAmount"":0,""flags"":0,""executedAmount"":10593960000000000000,""signature"":""0xc4fa7de6d0fe0b9b72c8b76742f7d2b3912dc1395960a73af7b00b9561a947ad710b2dd5cfcd7efc139b3226d462dae864bccdcc0870dddd8a3937ec3d7274131b""} {""sellTokenIndex"":7,""buyTokenIndex"":8,""receiver"":""0xa25771ec066ba6c7228e62b3704b397f2d0be7db"",""sellAmount"":15000000000000000,""buyAmount"":32006146,""validTo"":1727355925,""appData"":""0xa517cb7620afde39bad1ba35d81e31fd9dc181d82d983482c8dcae31b0901cd2"",""feeAmount"":0,""flags"":0,""executedAmount"":15000000000000000,""signature"":""0xb0c8ef786b333b03b5529da77d4060b66384a9679219e611df71c145d2c74df770633b1df667b859a2c6c8dd2b01ab5cea6dd9c58bca6542c6364a07254c18ff1c""} {""sellTokenIndex"":9,""buyTokenIndex"":10,""receiver"":""0x597568694fe6ee1b701ec8578bd57102c9a29abd"",""sellAmount"":65341498847068405784,""buyAmount"":14841851377142006,""validTo"":1727356136,""appData"":""0x1c7b4941c6da6b41076b41ed00a01d6e80c6cad0215de549456b86c07cdb1c86"",""feeAmount"":0,""flags"":0,""executedAmount"":65341498847068405784,""signature"":""0xe12ee878a651b19dfcd8152aa6040516e10f0fe1eed213bbc6a63d7009d788804457c597aed0279244307170cfd3776473a18c4d73c7a73d49460852fcd679c21b""}]"
0xef43eb8f5c39dbdbfc064b819a7bcd00e0643367609554f357ce411f2ea458c9,20834845,18197066819,[0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[1000000000000000000000000000000000000 2627060777986575693061816320 448621003623 170773515037329334715],"[{""sellTokenIndex"":2,""buyTokenIndex"":3,""receiver"":""0xc65236e35c1e0dc9e2044f6f38c9c3497e95ffa2"",""sellAmount"":170773515037329334715,""buyAmount"":446879359397,""validTo"":1727356079,""appData"":""0x4b8fc7d60cce8743945220acc73f39003a772e828bd1b4c112399fafea5c71d8"",""feeAmount"":0,""flags"":0,""executedAmount"":170773515037329334715,""signature"":""0xdd3712dea4dea560ecdcc7521a4f27fc6cb6ed1205a4771249b9310e53d0dc0b774edc366b9ea0bed4790a46b5eee285072ad14b155c012749a4131f8db0fda81c""}]"
0x87a65ab058763ffe8700ad2c581a8a6b9f6f128d4bd61be88095f85260865ba4,20834839,18754717836,[0x6b3595068778dd592e39a122f4f5a5cf09c90fe2 0x77e06c9eccf2e797fd462a92b6d7642ef85b0a44 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xb8a914a00664e9361eae187468eff94905dfbc15 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x77e06c9eccf2e797fd462a92b6d7642ef85b0a44 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xb8a914a00664e9361eae187468eff94905dfbc15 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x6b3595068778dd592e39a122f4f5a5cf09c90fe2],[1000000000000000000 1000000000000000000 1813540115129629689 89029761022228374800836130 3544607841373171075174 9045491160 5000000000 9815949454968 250000000000000000 63376918785900626487 20000000000000000],"[{""sellTokenIndex"":5,""buyTokenIndex"":6,""receiver"":""0xf352bffb3e902d78166a79c9878e138a65022e11"",""sellAmount"":5000000000,""buyAmount"":9016957634,""validTo"":1727355991,""appData"":""0xa517cb7620afde39bad1ba35d81e31fd9dc181d82d983482c8dcae31b0901cd2"",""feeAmount"":0,""flags"":0,""executedAmount"":5000000000,""signature"":""0xd3c1b26154368a3c56566efa92541188f32412ce39e24c6b2810db9c87990b9b54718c316a1711cc4c395ea26882cd88293e7141b32340c56c70990241643c7b1b""} {""sellTokenIndex"":7,""buyTokenIndex"":8,""receiver"":""0x4c2cfe78a2084e17e11c23f6bb61d15f7c288581"",""sellAmount"":250000000000000000,""buyAmount"":9782894788478,""validTo"":1727356034,""appData"":""0xfea71aeeba3f34b8ee5103f90fbf7ea64cfbc08473529449a13d93578e097e14"",""feeAmount"":0,""flags"":0,""executedAmount"":250000000000000000,""signature"":""0x92215ee6db99cecea7d3878ba947ed75e9b0872b65b361b85b2ec10499dc9e7763d97e68bac943e34090e1d0b52953337f496a262533b29b91a6681fbc411b401c""} {""sellTokenIndex"":9,""buyTokenIndex"":10,""receiver"":""0x597568694fe6ee1b701ec8578bd57102c9a29abd"",""sellAmount"":20000000000000000,""buyAmount"":61841814966747106525,""validTo"":4294967295,""appData"":""0x32e0b3b8434725eb9a8d14c06e6eb24b9f55f9dacc8815f8e0a882b11c78025b"",""feeAmount"":0,""flags"":64,""executedAmount"":20000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""}]"
0xff3e1c5115df1bab02ca905b215e7af7cf35e9f701ea162e4752c5ac47bddaca,20834830,19717750140,[0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc2544a32872a91f4a553b404c6950e89de901fdb 0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0 0xc2544a32872a91f4a553b404c6950e89de901fdb 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[749188379255806 380029592276988754530812593 1000382161749014509 170628942168560 8684102868025634311631 2000000000000000000000 2417750412 923861022406241469],"[{""sellTokenIndex"":4,""buyTokenIndex"":5,""receiver"":""0x961eed3b7d4b7c261ee5b023e5f857af5af1e700"",""sellAmount"":2000000000000000000000,""buyAmount"":8640081035121355708250,""validTo"":1727355925,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":2000000000000000000000,""signature"":""0xb1cbdcb0fd924c311a94c85c5daaa88db10b4234b198a0b23f22ac2fedb0d6246c6f9868d1780f7d8ec5a0c787370fc47422d9b8f1e278ed6afa7727d1bed9461c""} {""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0x64dcbead3b25b94c1c07158c8a6ad6517b95513e"",""sellAmount"":923861022406241469,""buyAmount"":2374750683,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":923861022406241469,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""}]"
0xa690c7b2da5b6fd65fa5b8802eccd125dceda604adfeb32d88fb272d049eab41,20834817,17591827208,[0x08a1c30bbb26425c1031ee9e43fa0b9960742539 0x163f8c2467924be0ae7b5347228cabf260318753 0x66761fa41377003622aee3c7675fc7b5c1c2fac5 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xccccb68e1a848cbdb5b60a974e07aae143ed40c3 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xccccb68e1a848cbdb5b60a974e07aae143ed40c3 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x163f8c2467924be0ae7b5347228cabf260318753 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x08a1c30bbb26425c1031ee9e43fa0b9960742539 0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb 0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x66761fa41377003622aee3c7675fc7b5c1c2fac5],[4227461944609374530976 23187934139 1510771004 10719821830596847468544 50045648927678539018255 266516978936131000 50045648927678539018255 29645354837478292244 50045648927678539018255 270000000000000000 10716905159338421571339 23196364872 10509659998 4160565701 39059855499064155 72649503717998385356 7033243430266232437537 1000000000],"[{""sellTokenIndex"":8,""buyTokenIndex"":9,""receiver"":""0xe78eaf4068c8c4dd81269ad42274658fba2a3662"",""sellAmount"":270000000000000000,""buyAmount"":49300930250644523546875,""validTo"":4294967295,""appData"":""0x40cd9ffdf5729f4c4825e01aa5ed5b7bec18ffea338f62e7a591d0551ae888e1"",""feeAmount"":0,""flags"":64,""executedAmount"":270000000000000000,""signature"":""0x40a50cf069e992aa4536211b23f286ef8875218740a50cf069e992aa4536211b23f286ef88752187""} {""sellTokenIndex"":10,""buyTokenIndex"":11,""receiver"":""0xfef2876bfb621ff72de4089aae7ee838c69468e9"",""sellAmount"":23196364872,""buyAmount"":10703274498840894161319,""validTo"":1727355734,""appData"":""0xf249b3db926aa5b5a1b18f3fec86b9cc99b9a8a99ad7e8034242d2838ae97422"",""feeAmount"":0,""flags"":0,""executedAmount"":23196364872,""signature"":""0x54b850a7988f99ceb8b8cba38600c8c6d2d75ec63accbc69d61a753d0e08bb4a27aaecc67b851df30d04895487d6174a2bf42c7f2c3472b10a0bcffd3324be9f1b""} {""sellTokenIndex"":12,""buyTokenIndex"":13,""receiver"":""0xffff8298631efa764238485543fcff82b878ce1e"",""sellAmount"":4160565701,""buyAmount"":10495410584,""validTo"":1727355662,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":4160565701,""signature"":""0xd114dead6169aa98650b9d9bf995faedaed438c0bcd206ec3ea31ba0b1e6f96132c0edb5a3b9dd157ada6d126319fcac77e9bec101ba4d4b6c27e5266b5176a91c""} {""sellTokenIndex"":14,""buyTokenIndex"":15,""receiver"":""0x312e511835907b842637c5bb76ad2b2f4fa7b784"",""sellAmount"":72649503717998385356,""buyAmount"":37562225700813975,""validTo"":1727355738,""appData"":""0x2568d95d40d508428f606819e95ccf96e12589620170db77bef25fcdca0b7a72"",""feeAmount"":0,""flags"":0,""executedAmount"":72649503717998385356,""signature"":""0x2bd19231b13578816a295c7e3c23364466b9ffe09ab79ee7c681cea112fd0c2236d940d33e2175903f627d0b1150aa54df8b954c1015e6bc4231d81a628c75411c""} {""sellTokenIndex"":16,""buyTokenIndex"":17,""receiver"":""0xea44fae3f14f1a2a25cd93194ee279cb0af9f528"",""sellAmount"":1000000000,""buyAmount"":7019216236232187529452,""validTo"":1727355726,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":1000000000,""signature"":""0x71ceb94b5bad34987819a9fcf0ce3eaf0dba39d4ad3c88d53b5b1ed7b141b79c0238fb7021ae4f598585f78eda4b481f1ed1d15a1401652785f122c29139dd411c""}]"
0xafaa5c9f5a8e24d609ce08a443748a64e9e4553cac25d7a473962850ecf3deb4,20834813,17636004745,[0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0x58cb30368ceb2d194740b144eab4c2da8a917dcb 0x595832f8fc6bf59c85c527fec3740a1b7a361269 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xdac17f958d2ee523a2206206994597c13d831ec7 0xf43f21384d03b5cbbddd58d2de64071e4ce76ab0 0x58cb30368ceb2d194740b144eab4c2da8a917dcb 0xdac17f958d2ee523a2206206994597c13d831ec7 0xf43f21384d03b5cbbddd58d2de64071e4ce76ab0 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x595832f8fc6bf59c85c527fec3740a1b7a361269 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48],[220632832199535825815055889698095 10125217616956554 79228162514264337593543950336 342740197007522930686637915159 899756532958184174733 351009080177612507986978101782 1000586890 14410533248 500000000000000000000000 420000000000000000 380549789813267585274382934593 4276871557 1000000000 98233518516 153150440],"[{""sellTokenIndex"":7,""buyTokenIndex"":8,""receiver"":""0x8b459e5e83169ed75fb6c687a109fb147208c668"",""sellAmount"":500000000000000000000000,""buyAmount"":14356930644,""validTo"":1727355721,""appData"":""0xa517cb7620afde39bad1ba35d81e31fd9dc181d82d983482c8dcae31b0901cd2"",""feeAmount"":0,""flags"":0,""executedAmount"":500000000000000000000000,""signature"":""0x2bcd294839100b5b575f4069432377277ca570e3f041459806e91744390068ed35f6b133a8f8a3fa25bf03bdda8ff1050e8fefbe19eacccb135d7cf294c52ca41c""} {""sellTokenIndex"":9,""buyTokenIndex"":10,""receiver"":""0xeba3f6525c68fac2e3fe04777aadf9f3adb2eea1"",""sellAmount"":382483076672189263764541679861,""buyAmount"":420000000000000000,""validTo"":1727355708,""appData"":""0xfea71aeeba3f34b8ee5103f90fbf7ea64cfbc08473529449a13d93578e097e14"",""feeAmount"":0,""flags"":1,""executedAmount"":420000000000000000,""signature"":""0xe731b0278863893de6d0f4e221b2d3e5346781aaec3ae15dddeec8f721f97e5e0e8cc0ffb2263dd20e0189feb3e85631e973f87b52b36da2c24ea605fc5ab2df1c""} {""sellTokenIndex"":11,""buyTokenIndex"":12,""receiver"":""0xea44fae3f14f1a2a25cd93194ee279cb0af9f528"",""sellAmount"":1000000000,""buyAmount"":4259914700,""validTo"":1727355546,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":1000000000,""signature"":""0xea61101f103d0979f0a6197d3e45b605a0e980222e4075d982750be915cfcc131f34d48e3d31d0959d1a41289f1302d4dcbeb5a883fb2ac7419e98396c6a07331c""} {""sellTokenIndex"":13,""buyTokenIndex"":14,""receiver"":""0xc0cac952443cd6dba8018e51e867e584463a7e16"",""sellAmount"":153150440,""buyAmount"":97771899070,""validTo"":1727355621,""appData"":""0x588070eea99ab504a8b6840be6bb7242a1e4cde9a451ba3114856131027a3938"",""feeAmount"":0,""flags"":96,""executedAmount"":153150440,""signature"":""0xc0cac952443cd6dba8018e51e867e584463a7e16""}]"
0x700f79b606fa36f1b93ca5a860d532554c508751673ea44df8210b72d13fa178,20834807,17089856016,[0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0x6982508145454ce325ddbe47a25d4ec3d2311933 0x72e4f9f808c49a2a61de9c5896298920dc4eeea9 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xd533a949740bb3306d119cc777fa900ba034cd52 0xdac17f958d2ee523a2206206994597c13d831ec7 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x6982508145454ce325ddbe47a25d4ec3d2311933 0xdac17f958d2ee523a2206206994597c13d831ec7 0x72e4f9f808c49a2a61de9c5896298920dc4eeea9 0xd533a949740bb3306d119cc777fa900ba034cd52 0xdac17f958d2ee523a2206206994597c13d831ec7 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xdac17f958d2ee523a2206206994597c13d831ec7],[1301938801704010065749449379748186833114 18446744073709551616 2090608504589452375205278080448051 2013680781813616892062720974383177726 5294634523985067344617915533 604736241734172887722353 2007103328578094535808771007103564304 618657421 400000000000 6548138526529287353289475250 60000000000 2390613806937 2500000000 30067617143 100000000000000000000000 27086169883 10275000000000000000],"[{""sellTokenIndex"":7,""buyTokenIndex"":8,""receiver"":""0xdc87397165b4f0f6d586f1bf60fa37494a362a6a"",""sellAmount"":400000000000,""buyAmount"":616503697,""validTo"":1727355628,""appData"":""0x71a155fce0334e246225b90bf0938d8b83974fa0eb7b8734389f87c27aa734b9"",""feeAmount"":0,""flags"":0,""executedAmount"":400000000000,""signature"":""0xf21654f5192a922dcae759183526a812b69a530379cc738e68ea51b056eac2d84c3e9570ec54e1802250a84b00d60f0012abf4cc8cd3d3a79b5fd1f8f9609c911b""} {""sellTokenIndex"":9,""buyTokenIndex"":10,""receiver"":""0x1f8236df7d8e71aded86661999b368fd1b4961d5"",""sellAmount"":60000000000,""buyAmount"":6542478772146300418344351871,""validTo"":1727355642,""appData"":""0x4b8fc7d60cce8743945220acc73f39003a772e828bd1b4c112399fafea5c71d8"",""feeAmount"":0,""flags"":0,""executedAmount"":60000000000,""signature"":""0xe04de34a14e897994bdfbb818183a7caba46ec7347d0633c71e9423f7f70e98428c3475e043087e752e26441ce2c36b3ebac6b0e1f70d010a965ce84815335581c""} {""sellTokenIndex"":11,""buyTokenIndex"":12,""receiver"":""0x9ef36a5969c71e41fdfec2090f11d96d95812cd1"",""sellAmount"":2500000000,""buyAmount"":2381091345463,""validTo"":1727355656,""appData"":""0x1c7b4941c6da6b41076b41ed00a01d6e80c6cad0215de549456b86c07cdb1c86"",""feeAmount"":0,""flags"":0,""executedAmount"":2500000000,""signature"":""0x250d71b76d4a39144081f66746e6eb0c0a3fa79b4bf90bae3a4252d9d90569734a7c6c5989146b4ea42636b937907132b140daf2bf7a7002de9e18473f4887961b""} {""sellTokenIndex"":13,""buyTokenIndex"":14,""receiver"":""0x85522e08937910b77ef7b46dbba0f8425aad58ff"",""sellAmount"":100000000000000000000000,""buyAmount"":29863844955,""validTo"":1727355574,""appData"":""0xa517cb7620afde39bad1ba35d81e31fd9dc181d82d983482c8dcae31b0901cd2"",""feeAmount"":0,""flags"":0,""executedAmount"":100000000000000000000000,""signature"":""0xc3591ffcdda7b0ab182280425a14206013e5ca7884f4dfb66bc57833c93dacb7498cf689ba732593c324c8634e0b2c56b0d41a8e24b35a32b3ba58e96cec35281b""} {""sellTokenIndex"":15,""buyTokenIndex"":16,""receiver"":""0x91a9f187147a2f0dd4ee71bda522d4af151730d9"",""sellAmount"":10275000000000000000,""buyAmount"":27074625000,""validTo"":1727434183,""appData"":""0x5c15afad771ff6aa7f8d884957934b8a3b33b6015db0631f88764ba607e9ee44"",""feeAmount"":0,""flags"":2,""executedAmount"":10275000000000000000,""signature"":""0xe3efab1cdc20d352bca6b1394fb45d0403adcd081f6fdd4c2473154f2effebbb5ef64e24b7dd474a11782b3a71781342f1c405a91de50bf05a848dc8d68636891b""}]"
0x1363759e06e2836a7d26857f6cd458e98475aafec2a9d3527bfbb8f522b62b04,20834796,15025082394,[0x046eee2cc3188071c02bfc1745a6b17c656e3f3d 0x373cb10042f1f9a6a80614a9394c3d296615979e 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x046eee2cc3188071c02bfc1745a6b17c656e3f3d 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x373cb10042f1f9a6a80614a9394c3d296615979e],[1464164 8950889823817 18446744073709551616 48220219866 259036501283086085480666 20790213378 517969885343108 100000000000000000],"[{""sellTokenIndex"":4,""buyTokenIndex"":5,""receiver"":""0x85522e08937910b77ef7b46dbba0f8425aad58ff"",""sellAmount"":30000000000,""buyAmount"":355281856939838938891520,""validTo"":1728714851,""appData"":""0xaf46295df9ab38e89043f5fb08e2c0c89e7cc4b51cd52503835da00e934de31f"",""feeAmount"":0,""flags"":2,""executedAmount"":20790213378,""signature"":""0x1d5c6858083723dc86baf71adc27f2837e93def4178ec3d0fa4614cd5fd45af4504ef0ed14bb00d2344bce840838ebd5571661d3696bfd0543e13db4e71c38ab1c""} {""sellTokenIndex"":6,""buyTokenIndex"":7,""receiver"":""0x2d34cadc33469ebf641699afb2c7ecce62fea512"",""sellAmount"":100000000000000000,""buyAmount"":511802725946147,""validTo"":1727355487,""appData"":""0x3bc560b1d2bd7566a945bd96f2781765babc125c185a0588e94322a7216965e7"",""feeAmount"":0,""flags"":0,""executedAmount"":100000000000000000,""signature"":""0x7870476a837f966bf5a93a677d315faff2381f2e8d2da4271b7aee2e2ddcb6101e244206b4c5e51d61c9ce13ebea5553d981c3e522def9ec691dc1b5387633c91b""}]"
